Company,Location,Month,Type,Date,Particulars,Voucher Type,Voucher No.,Against Sales Invoice no.,Quantity,Rate,Value,Gross Total,ledger_id
O-tec,Surat,2025-11,credit note,28/11/2025,LOTUS KNITS,GST SALES RETURN,G/SR/25-26/470,SPARE/25-26/527,1.0000,15800.00,15800.00,17696.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000f00
O-tec,Surat,2025-11,credit note,28/11/2025,LOTUS KNITS,GST SALES RETURN,G/SR/25-26/471,SPARE/25-26/528,13.0000,5513.17,71671.20,84572.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000f00
O-tec,Surat,2025-11,credit note,28/11/2025,ETHCO PRINTS,GST SALES RETURN,G/SR/25-26/472,SPARE/25-26/1558,4.0000,112488.75,449955.00,530947.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000c48
O-tec,Surat,2025-11,credit note,28/11/2025,MICROJET PRINTERS,GST SALES RETURN,G/SR/25-26/473,SPARE/25-26/1579,4.0000,14000.00,56000.00,66080.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000f8b
O-tec,Surat,2025-11,credit note,29/11/2025,M/S S.Z.DIGITEX,GST SALES RETURN,G/SR/25-26/474,SPARE/25-26/1580,2.0000,4675.00,9350.00,11033.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000fd3
O-tec,Surat,2025-12,credit note,02/12/2025,BISHEN DYEING PRINTING & WEAVING MILLS,GST CREDIT NOTE,CN/1051/25-26,,,,,284616.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
O-tec,Surat,2025-12,credit note,02/12/2025,BISHEN DYEING PRINTING & WEAVING MILLS,GST CREDIT NOTE,CN/1052/25-26,INK/25-26/3905,,,,1244192.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
O-tec,Surat,2025-12,credit note,02/12/2025,BISHEN DYEING PRINTING & WEAVING MILLS,GST CREDIT NOTE,CN/1053/25-26,,,,,3519055.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
O-tec,Surat,2025-12,credit note,02/12/2025,BISHEN DYEING PRINTING & WEAVING MILLS,GST CREDIT NOTE,CN/1054/25-26,,,,,1968358.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
O-tec,Surat,2025-12,credit note,02/12/2025,BISHEN DYEING PRINTING & WEAVING MILLS,GST CREDIT NOTE,CN/1055/25-26,,,,,454890.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
O-tec,Surat,2025-12,credit note,02/12/2025,BISHEN DYEING PRINTING & WEAVING MILLS,GST CREDIT NOTE,CN/1056/25-26,,,,,2980090.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
O-tec,Surat,2025-12,credit note,02/12/2025,SHREE RAMANUJ DYEING AND PRINTING MILLS,GST CREDIT NOTE,CN/1057/25-26,INK/25-26/6862,,,,23600.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000077d2
O-tec,Surat,2025-12,credit note,02/12/2025,VLS PRINTS,GST CREDIT NOTE,CN/1058/25-26,INK/25-26/4272,,,,16815.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000151a
O-tec,Surat,2025-12,credit note,02/12/2025,VLS PRINTS,GST CREDIT NOTE,CN/1059/25-26,INK/25-26/4588,,,,17110.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000151a
O-tec,Surat,2025-12,credit note,03/12/2025,BISHEN DYEING PRINTING & WEAVING MILLS,GST CREDIT NOTE,CN/1062/25-26,SPARE/25-26/1314,,,,263574.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
O-tec,Surat,2025-12,credit note,03/12/2025,GOURIWALA TEXTILES PRIVATE LIMITED,GST CREDIT NOTE,CN/1063/25-26,PAPER/679/25-26,,,,7969.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000033d5
O-tec,Surat,2025-12,credit note,03/12/2025,M/S S.Z.DIGITEX,GST CREDIT NOTE,CN/1064/25-26,INK/25-26/6638,,,,11564.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000fd3
O-tec,Surat,2025-12,credit note,04/12/2025,PRABAL DIGITAL FABRIC STUDIO,GST CREDIT NOTE,CN/1066/25-26,INK/25-26/6518,,,,2360.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00002ec7
O-tec,Surat,2025-12,credit note,04/12/2025,SAMJUBA ENTERPRISE,GST CREDIT NOTE,CN/1067/25-26,HEAD/25-26/228,,,,106200.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001250
O-tec,Surat,2025-12,credit note,05/12/2025,KRISHNA DYEING & PRINTING MILLS PVT. LTD.,GST CREDIT NOTE,CN/1068/25-26,HD/HG/25-26/255,,,,230100.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000eb0
O-tec,Surat,2025-12,credit note,05/12/2025,VISHWESH KNITTING AND DYEING MILLS PVT LTD,GST CREDIT NOTE,CN/1069/25-26,INK/25-26/6224,,,,5576.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000150f
O-tec,Surat,2025-12,credit note,05/12/2025,SAMJUBA ENTERPRISE,GST CREDIT NOTE,CN/1070/25-26,INK/25-26/6147,,,,7410.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001250
O-tec,Surat,2025-12,credit note,06/12/2025,KANISHKA PRINTS PVT LTD,GST CREDIT NOTE,CN/1071/25-26,INK/25-26/4684,,,,9086.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e63
O-tec,Surat,2025-12,credit note,06/12/2025,KRISHNA DYEING & PRINTING MILLS PVT. LTD.,GST CREDIT NOTE,CN/1072/25-26,,,,,58528.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000eb0
O-tec,Surat,2025-12,credit note,06/12/2025,SWASTIK DIGITAL,GST CREDIT NOTE,CN/1073/25-26,INK/25-26/6424,,,,295.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013dd
O-tec,Surat,2025-12,credit note,08/12/2025,KANISHKA PRINTS PVT LTD,GST CREDIT NOTE,CN/1074/25-26,SPARE/24-25/149,,,,11206.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e63
O-tec,Surat,2025-12,credit note,08/12/2025,O FAB,GST CREDIT NOTE,CN/1076/25-26,,,,,135405.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000034eb
O-tec,Surat,2025-12,credit note,08/12/2025,KANISHKA PRINTS PVT LTD,GST CREDIT NOTE,CN/1077/25-26,INK/24-25/3914,,,,23010.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e63
O-tec,Surat,2025-12,credit note,09/12/2025,SIDDHIVINAYAK TEXSPIN PRIVATE LIMITED,GST CREDIT NOTE,CN/1078/25-26,INK/25-26/1701,,,,14160.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00006f89
O-tec,Surat,2025-12,credit note,09/12/2025,CHANDRIKA DIGITAL,GST CREDIT NOTE,CN/1079/25-26,INK/25-26/3226,,,,177.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000af9
O-tec,Surat,2025-12,credit note,09/12/2025,CHANDRIKA DIGITAL,GST CREDIT NOTE,CN/1080/25-26,INK/25-26/2483,,,,89.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000af9
O-tec,Surat,2025-12,credit note,09/12/2025,CHANDRIKA DIGITAL,GST CREDIT NOTE,CN/1081/25-26,INK/25-26/2656,,,,354.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000af9
O-tec,Surat,2025-12,credit note,09/12/2025,KALA FASHIONS,GST CREDIT NOTE,CN/1082/25-26,INK/25-26/1946,,,,23913.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e54
O-tec,Surat,2025-12,credit note,09/12/2025,DASS DIGITAL,GST CREDIT NOTE,CN/1083/25-26,HD/HG/25-26/86,,,,47200.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000b72
O-tec,Surat,2025-12,credit note,09/12/2025,DASS DIGITAL,GST CREDIT NOTE,CN/1084/25-26,SPARE/25-26/545,,,,14267.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000b72
O-tec,Surat,2025-12,credit note,09/12/2025,SHRUTI FASHIONS PVT. LTD.,GST CREDIT NOTE,CN/1085/25-26,SER/25-26/67,,,,11800.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001338
O-tec,Surat,2025-12,credit note,10/12/2025,GOKUL TEX PRINTS PVT. LTD.,GST CREDIT NOTE,CN/1086/25-26,SER/25-26/83,,,,11800.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000cd3
O-tec,Surat,2025-12,credit note,10/12/2025,DASS DIGITAL,GST CREDIT NOTE,CN/1087/25-26,,,,,63469.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000b72
O-tec,Surat,2025-12,credit note,13/12/2025,VISHNU HARI DIGITAL CREATION,GST CREDIT NOTE,CN/1088/25-26,,,,,5576.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000150c
O-tec,Surat,2025-12,credit note,13/12/2025,VISHNU HARI DIGITAL CREATION,GST CREDIT NOTE,CN/1089/25-26,INK/25-26/2477,,,,35695.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000150c
O-tec,Surat,2025-12,credit note,13/12/2025,VISHNU HARI DIGITAL CREATION,GST CREDIT NOTE,CN/1090/25-26,INK/25-26/3956,,,,3717.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000150c
O-tec,Surat,2025-12,credit note,13/12/2025,VISHNU HARI DIGITAL CREATION,GST CREDIT NOTE,CN/1091/25-26,INK/25-26/3956,,,,23954.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000150c
O-tec,Surat,2025-12,credit note,13/12/2025,VISHNU HARI DIGITAL CREATION,GST CREDIT NOTE,CN/1092/25-26,INK/25-26/4604,,,,944.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000150c
O-tec,Surat,2025-12,credit note,13/12/2025,BISHEN DYEING PRINTING & WEAVING MILLS,GST CREDIT NOTE,CN/1093/25-26,SER/25-26/102,,,,53100.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
O-tec,Surat,2025-12,credit note,16/12/2025,SHUKAN DIGITAL,GST CREDIT NOTE,CN/1094/25-26,,,,,17140.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000332d
O-tec,Surat,2025-12,credit note,16/12/2025,SHUKAN DIGITAL,GST CREDIT NOTE,CN/1095/25-26,,,,,4779.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000332d
O-tec,Surat,2025-12,credit note,16/12/2025,PEACOCK DIGITAL WORLD,GST CREDIT NOTE,CN/1096/25-26,INK/25-26/3738,,,,32096.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010cf
O-tec,Surat,2025-12,credit note,16/12/2025,PEACOCK DIGITAL WORLD,GST CREDIT NOTE,CN/1097/25-26,,,,,180540.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010cf
O-tec,Surat,2025-12,credit note,16/12/2025,PEACOCK DIGITAL WORLD,GST CREDIT NOTE,CN/1098/25-26,INK/25-26/5680,,,,19057.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010cf
O-tec,Surat,2025-12,credit note,16/12/2025,PEACOCK DIGITAL WORLD,GST CREDIT NOTE,CN/1099/25-26,INK/25-26/6797,,,,65195.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010cf
O-tec,Surat,2025-12,credit note,17/12/2025,MAHAVIR PROCESS,GST CREDIT NOTE,CN/1100/25-26,,,,,24780.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000726d
O-tec,Surat,2025-12,credit note,18/12/2025,ROOMY INDUSTRIES,GST CREDIT NOTE,CN/1101/25-26,INK/25-26/5555,,,,4602.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001207
O-tec,Surat,2025-12,credit note,20/12/2025,SHREEJI SALES,GST CREDIT NOTE,CN/1103/25-26,,,,,18290.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012ff
O-tec,Surat,2025-12,credit note,20/12/2025,RADHE FASHION,GST CREDIT NOTE,CN/1105/25-26,INK/25-26/5488,,,,4248.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001176
O-tec,Surat,2025-12,credit note,22/12/2025,NKM FASHION,GST CREDIT NOTE,CN/1106/25-26,INK/25-26/1885,,,,590.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000036bc
O-tec,Surat,2025-12,credit note,23/12/2025,PEACOCK DIGITAL WORLD,GST CREDIT NOTE,CN/1107/25-26,,,,,34928.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010cf
O-tec,Surat,2025-12,credit note,23/12/2025,ORANGE O TEC ENTERPRISES PVT LTD-SALE,GST CREDIT NOTE,CN/1109/25-26,SER/25-26/109,,,,2990592.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003972
O-tec,Surat,2025-12,credit note,25/12/2025,NEKSTAR TEXPRINTS,GST CREDIT NOTE,CN/1110/25-26,INK/25-26/7222,,,,1607.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00003752
O-tec,Surat,2025-12,credit note,25/12/2025,SWASTIK POLYPRINTS P LTD,GST CREDIT NOTE,CN/1111/25-26,INK/25-26/6899,,,,13216.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00007511
O-tec,Surat,2025-12,credit note,25/12/2025,SWASTIK POLYPRINTS P LTD,GST CREDIT NOTE,CN/1112/25-26,INK/25-26/6897,,,,326270.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00007511
O-tec,Surat,2025-12,credit note,25/12/2025,SWASTIK POLYPRINTS P LTD,GST CREDIT NOTE,CN/1113/25-26,INK/25-26/6900,,,,295.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00007511
O-tec,Surat,2025-12,credit note,25/12/2025,SWASTIK POLYPRINTS P LTD,GST CREDIT NOTE,CN/1114/25-26,INK/25-26/6899,,,,7080.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00007511
O-tec,Surat,2025-12,credit note,29/12/2025,KALA  ART TRENDZ,GST CREDIT NOTE,CN/1115/25-26,,,,,206500.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e53
O-tec,Surat,2025-12,credit note,31/12/2025,BISHEN DYEING PRINTING & WEAVING MILLS,GST CREDIT NOTE,CN/1116/25-26,INK/25-26/6909,,,,916978.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
O-tec,Surat,2025-12,credit note,31/12/2025,DASS DIGITAL,GST CREDIT NOTE,CN/1117/25-26,INK/25-26/6849,,,,211220.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000b72
O-tec,Surat,2025-12,credit note,31/12/2025,GANGA FASHION PVT LTD,GST CREDIT NOTE,CN/1118/25-26,INK/25-26/6967,,,,31388.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ca5
O-tec,Surat,2025-12,credit note,31/12/2025,KANISHKA PRINTS PVT LTD,GST CREDIT NOTE,CN/1119/25-26,INK/25-26/7339,,,,3304.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e63
O-tec,Surat,2025-12,credit note,31/12/2025,PEACOCK DIGITAL WORLD,GST CREDIT NOTE,CN/1120/25-26,INK/25-26/6861,,,,171690.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010cf
O-tec,Surat,2025-12,credit note,31/12/2025,SHALEEN SILK MILLS,GST CREDIT NOTE,CN/1121/25-26,INK/25-26/6816,,,,8260.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012b6
O-tec,Surat,2025-12,credit note,31/12/2025,SINO STAR ENTERPRISE,GST CREDIT NOTE,CN/1122/25-26,INK/25-26/7543,,,,50150.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00002e9e
O-tec,Surat,2025-12,credit note,31/12/2025,JAY INDUSTRIAL CHEMICALS PVT LTD,GST CREDIT NOTE,CN/1123/25-26,INK/25-26/7310,,,,251104.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e18
O-tec,Surat,2025-12,credit note,31/12/2025,VISHNU HARI DIGITAL CREATION,GST CREDIT NOTE,CN/1124/25-26,INK/25-26/6920,,,,59.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000150c
O-tec,Surat,2025-12,credit note,31/12/2025,ANISHA THE COLOUR CO.,GST CREDIT NOTE,CN/1125/25-26,INK/25-26/6827,,,,210040.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000009f7
O-tec,Surat,2025-12,credit note,31/12/2025,SHIVRAM PROCESSORS,GST CREDIT NOTE,CN/1126/25-26,INK/25-26/6932,,,,26904.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012dd
O-tec,Surat,2025-12,credit note,31/12/2025,VINNY OVERSEAS LIMITED,GST CREDIT NOTE,CN/1127/25-26,INK/25-26/7163,,,,44132.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014f8
O-tec,Surat,2025-12,credit note,31/12/2025,ANUPAM CREATION PVT. LTD.,GST CREDIT NOTE,CN/1128/25-26,INK/25-26/7452,,,,148680.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000a0d
O-tec,Surat,2025-12,credit note,31/12/2025,SHREE RAMANUJ DYEING AND PRINTING MILLS,GST CREDIT NOTE,CN/1129/25-26,INK/25-26/7487,,,,11800.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000077d2
O-tec,Surat,2025-12,credit note,31/12/2025,GANGA FASHION PVT LTD,GST CREDIT NOTE,CN/1130/25-26,INK/25-26/7337,,,,155760.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ca5
O-tec,Surat,2025-12,credit note,31/12/2025,GOKUL TEX PRINTS PVT. LTD.,GST CREDIT NOTE,CN/1131/25-26,INK/25-26/6948,,,,47790.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000cd3
O-tec,Surat,2025-12,credit note,31/12/2025,KRISHNA DYEING & PRINTING MILLS PVT. LTD.,GST CREDIT NOTE,CN/1132/25-26,INK/25-26/6978,,,,11682.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000eb0
O-tec,Surat,2025-12,credit note,31/12/2025,ROOMY INDUSTRIES,GST CREDIT NOTE,CN/1133/25-26,INK/25-26/6943,,,,25606.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001207
O-tec,Surat,2025-12,credit note,31/12/2025,ROSHNI CREATIONS PRIVATE LIMITED,GST CREDIT NOTE,CN/1134/25-26,INK/25-26/7079,,,,17700.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000120c
O-tec,Surat,2025-12,credit note,31/12/2025,SHIVRAM PROCESSORS,GST CREDIT NOTE,CN/1135/25-26,INK/25-26/6931,,,,95816.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012dd
O-tec,Surat,2025-12,credit note,31/12/2025,SHREEJI PRINTS PVT LTD,GST CREDIT NOTE,CN/1136/25-26,INK/25-26/7182,,,,54752.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012fe
O-tec,Surat,2025-12,credit note,31/12/2025,SHRUTI FASHIONS PVT. LTD.,GST CREDIT NOTE,CN/1137/25-26,INK/25-26/7343,,,,42480.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001338
O-tec,Surat,2025-12,credit note,31/12/2025,ADIYA DESIGNER,GST CREDIT NOTE,CN/1138/25-26,INK/25-26/7516,,,,10620.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000984
O-tec,Surat,2025-12,credit note,31/12/2025,K3 FABRIC HUB  PVT LTD,GST CREDIT NOTE,CN/1139/25-26,INK/25-26/7155,,,,439314.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e4e
O-tec,Surat,2025-12,credit note,31/12/2025,GIRDHAR PRINTS PRIVATE LIMITED,GST CREDIT NOTE,CN/1140/25-26,INK/25-26/7114,,,,21830.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00002f88
O-tec,Surat,2025-12,credit note,31/12/2025,VINNY OVERSEAS LIMITED,GST CREDIT NOTE,CN/1141/25-26,INK/25-26/7163,,,,28556.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000014f8
O-tec,Surat,2025-12,credit note,31/12/2025,VISHWESH KNITTING AND DYEING MILLS PVT LTD,GST CREDIT NOTE,CN/1142/25-26,INK/25-26/7501,,,,20768.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000150f
O-tec,Surat,2025-12,credit note,31/12/2025,SWASTIK DIGITAL,GST CREDIT NOTE,CN/1143/25-26,INK/25-26/7217,,,,4720.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013dd
O-tec,Surat,2025-12,credit note,31/12/2025,PRABAL DIGITAL FABRIC STUDIO,GST CREDIT NOTE,CN/1144/25-26,INK/25-26/7558,,,,23718.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00002ec7
O-tec,Surat,2025-12,credit note,31/12/2025,BISHEN DYEING PRINTING & WEAVING MILLS,GST CREDIT NOTE,CN/1145/25-26,INK/25-26/7139,,,,116820.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000aa4
O-tec,Surat,2025-12,credit note,31/12/2025,DIGITO FAB,GST CREDIT NOTE,CN/1146/25-26,INK/25-26/6889,,,,13216.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000070a9
O-tec,Surat,2025-12,credit note,31/12/2025,LOTUS FIVE DIGITAL WORLD,GST CREDIT NOTE,CN/1147/25-26,INK/25-26/7075,,,,45430.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000efe
O-tec,Surat,2025-12,credit note,31/12/2025,VISHWESH KNITTING AND DYEING MILLS PVT LTD,GST CREDIT NOTE,CN/1148/25-26,INK/25-26/6989,,,,4248.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000150f
O-tec,Surat,2025-12,credit note,31/12/2025,M/S S.Z.DIGITEX,GST CREDIT NOTE,CN/1149/25-26,INK/25-26/7023,,,,11918.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000fd3
O-tec,Surat,2025-12,credit note,31/12/2025,PIONEER DYEING PVT LTD,GST CREDIT NOTE,CN/1150/25-26,INK/25-26/7035,,,,97350.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000010e8
O-tec,Surat,2025-12,credit note,31/12/2025,GAURANGA INTERNATIONAL,GST CREDIT NOTE,CN/1151/25-26,INK/25-26/6937,,,,15311.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000cb4
O-tec,Surat,2025-12,credit note,31/12/2025,SHREE LAXMI FASHION,GST CREDIT NOTE,CN/1152/25-26,INK/25-26/6836,,,,58941.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001304
O-tec,Surat,2025-12,credit note,31/12/2025,KRIYAA  S AND S DIGITAL,GST CREDIT NOTE,CN/1153/25-26,INK/25-26/6871,,,,38350.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00002c29
O-tec,Surat,2025-12,credit note,31/12/2025,KALAKRUTI PROCESSORS (P) LTD,GST CREDIT NOTE,CN/1154/25-26,INK/25-26/6812,,,,26550.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e58
O-tec,Surat,2025-12,credit note,31/12/2025,MAHEK SUITS,GST CREDIT NOTE,CN/1155/25-26,INK/25-26/7170,,,,139830.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000f31
O-tec,Surat,2025-12,credit note,31/12/2025,RAJLAXMI APPARELS,GST CREDIT NOTE,CN/1156/25-26,INK/25-26/6824,,,,17700.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000119c
O-tec,Surat,2025-12,credit note,31/12/2025,SHIVRAM PROCESSORS,GST CREDIT NOTE,CN/1157/25-26,INK/25-26/6931,,,,3540.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000012dd
O-tec,Surat,2025-12,credit note,31/12/2025,SHREE RAMANUJ DYEING AND PRINTING MILLS,GST CREDIT NOTE,CN/1158/25-26,INK/25-26/7206,,,,5900.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000077d2
O-tec,Surat,2025-12,credit note,31/12/2025,VLS PRINTS,GST CREDIT NOTE,CN/1159/25-26,INK/25-26/7303,,,,3540.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000151a
O-tec,Surat,2025-12,credit note,31/12/2025,MADHAV PRINTS,GST CREDIT NOTE,CN/1160/25-26,INK/25-267242,,,,9912.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000f15
O-tec,Surat,2025-12,credit note,31/12/2025,SWASTIK DIGITAL,GST CREDIT NOTE,CN/1161/25-26,INK/25-26/7216,,,,32096.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000013dd
O-tec,Surat,2025-12,credit note,31/12/2025,THE FESTON,GST CREDIT NOTE,CN/1162/25-26,INK/25-26/6936,,,,59000.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000143d
O-tec,Surat,2025-12,credit note,31/12/2025,RAJIV SILK MILLS,GST CREDIT NOTE,CN/1163/25-26,INK/25-26/6810,,,,17641.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001196
O-tec,Surat,2025-12,credit note,31/12/2025,RADHE FASHION,GST CREDIT NOTE,CN/1164/25-26,INK/25-26/7320,,,,5192.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00001176
O-tec,Surat,2025-12,credit note,31/12/2025,RIZZA CREATION,GST CREDIT NOTE,CN/1165/25-26,INK/25-26/7107,,,,17936.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000011f6
O-tec,Surat,2025-12,credit note,31/12/2025,ANISHA THE COLOUR CO.,GST CREDIT NOTE,CN/1166/25-26,INK/25-26/6826,,,,12390.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000009f7
O-tec,Surat,2025-12,credit note,31/12/2025,KIMORA FASHIONS PVT. LTD.,GST CREDIT NOTE,CN/1167/25-26,INK/25-26/7133,,,,31270.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e8e
O-tec,Surat,2025-12,credit note,31/12/2025,PRINT PALETTE,GST CREDIT NOTE,CN/1168/25-26,INK/25-26/7160,,,,2065.00,a4e100d1-3b6f-4193-876a-c754f1a74552-0000114a
O-tec,Surat,2025-12,credit note,31/12/2025,RIDTZ FASHION,GST CREDIT NOTE,CN/1169/25-26,INK/25-26/6846,,,,11800.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000011eb
O-tec,Surat,2025-12,credit note,31/12/2025,GANGA FASHION PVT LTD,GST CREDIT NOTE,CN/1170/25-26,INK/25-26/7121,,,,81125.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000ca5
O-tec,Surat,2025-12,credit note,31/12/2025,KALAKRUTI PROCESSORS (P) LTD,GST CREDIT NOTE,CN/1171/25-26,INK/25-26/7136,,,,96760.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000e58
O-tec,Surat,2025-12,credit note,31/12/2025,SHREE RAMANUJ DYEING AND PRINTING MILLS,GST CREDIT NOTE,CN/1172/25-26,INK/25-26/7247,,,,29500.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000077d2
O-tec,Surat,2025-12,credit note,31/12/2025,NKM FASHION,GST CREDIT NOTE,CN/1173/25-26,INK/25-26/6971,,,,23364.00,a4e100d1-3b6f-4193-876a-c754f1a74552-000036bc
O-tec,Surat,2025-12,credit note,31/12/2025,FABRIC  STORY PVT LTD,GST CREDIT NOTE,CN/1174/25-26,INK/25-26/6996,,,,18054.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000c5b
O-tec,Surat,2025-12,credit note,31/12/2025,CLOTHERA PRIVATE LIMITED,GST CREDIT NOTE,CN/1175/25-26,INK/25-26/7367,,,,3658.00,a4e100d1-3b6f-4193-876a-c754f1a74552-00000b1f
