Company,Location,Month,Type,Date,Particulars,Voucher Type,Voucher No.,Reference Invoice Number,Narration,Transaction Type,Amount,ledger_id
O-tec,Noida,2025-04,journal,18/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000026ff,,,Dr,3297.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,18/04/2025,NAVKAR CREATION,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000026ff,SP/N/24-25/490,,Cr,3297.00,53d35745-5246-4e1a-a27a-d4769f245b50-000004c3
O-tec,Noida,2025-04,journal,19/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002718,,,Dr,53100.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,19/04/2025,AMAAYRA DIGITAL PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002718,INK/N/25-26/89,,Cr,53100.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ff
O-tec,Noida,2025-04,journal,19/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002719,,,Cr,3647.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,19/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000271a,,,Dr,132750.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,19/04/2025,DAVAR FABRICS,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000271a,INK/N/24-25/1281,,Cr,132750.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000433
O-tec,Noida,2025-04,journal,21/04/2025,PEACOCK DIGITAL PRINTS,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000272b,TCS-DELHI-DN/033/23-24,,Dr,451.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000121
O-tec,Noida,2025-04,journal,21/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000272b,,,Cr,451.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,21/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002731,,,Dr,60475.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,21/04/2025,AMAAYRA DIGITAL PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002731,INK/N/25-26/77,,Cr,7375.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ff
O-tec,Noida,2025-04,journal,21/04/2025,AMAAYRA DIGITAL PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002731,INK/N/25-26/93,,Cr,53100.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ff
O-tec,Noida,2025-04,journal,21/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002732,,,Dr,258774.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,21/04/2025,RICHA PROCESSING MILL PVT. LTD.,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002732,INK/N/24-25/1630,,Cr,258774.00,53d35745-5246-4e1a-a27a-d4769f245b50-0000051f
O-tec,Noida,2025-04,journal,21/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002733,,,Dr,234820.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,21/04/2025,VAIBHAV ENTERPRISES,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002733,INK/N/25-26/87,,Cr,234820.00,53d35745-5246-4e1a-a27a-d4769f245b50-0000051b
O-tec,Noida,2025-04,journal,22/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002749,,,Dr,88500.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,22/04/2025,AMAAYRA DIGITAL PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002749,INK/N/25-26/104,,Cr,88500.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ff
O-tec,Noida,2025-04,journal,23/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000276e,,,Dr,354000.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,23/04/2025,ATIRA DESIGNS PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000276e,INK/N/25-26/113,,Cr,354000.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000103
O-tec,Noida,2025-04,journal,23/04/2025,ORANGE O TEC PVT. LTD.(SURAT BRANCH),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002772,HEAD/23-24/275,,Dr,100000.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000140
O-tec,Noida,2025-04,journal,23/04/2025,GOPAL HOME FURNISHING,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002772,INK/N/24-25/1247,,Cr,44172.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000d99
O-tec,Noida,2025-04,journal,23/04/2025,GOPAL HOME FURNISHING,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002772,INK/N/24-25/1293,,Cr,55828.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000d99
O-tec,Noida,2025-04,journal,24/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000277d,,,Dr,88500.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,24/04/2025,MADHAV HOME FURNISHING,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000277d,INK/N/24-25/1556,,Cr,88500.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000111
O-tec,Noida,2025-04,journal,24/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002786,,,Dr,44250.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,24/04/2025,AMAAYRA DIGITAL PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002786,INK/N/25-26/122,,Cr,44250.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ff
O-tec,Noida,2025-04,journal,25/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002795,,,Dr,478962.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,25/04/2025,MITTAL INTERNATIONAL,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002795,INK/N/25-26/123,,Cr,478962.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000115
O-tec,Noida,2025-04,journal,26/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027a3,,,Dr,70800.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,26/04/2025,AMAAYRA DIGITAL PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027a3,INK/N/25-26/129,,Cr,70800.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ff
O-tec,Noida,2025-04,journal,26/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027a4,,,Dr,2950.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,26/04/2025,AMAAYRA DIGITAL PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027a4,INK/N/25-26/209,,Cr,2950.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ff
O-tec,Noida,2025-04,journal,26/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027a5,,,Dr,1020773.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,26/04/2025,J.P. PROCESSORS PVT. LTD.,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027a5,HD/HG/24-25/95,,Cr,672978.00,53d35745-5246-4e1a-a27a-d4769f245b50-0000010d
O-tec,Noida,2025-04,journal,26/04/2025,J.P. PROCESSORS PVT. LTD.,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027a5,INK/N/24-25/1233,,Cr,82600.00,53d35745-5246-4e1a-a27a-d4769f245b50-0000010d
O-tec,Noida,2025-04,journal,26/04/2025,J.P. PROCESSORS PVT. LTD.,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027a5,INK/N/24-25/1364,,Cr,107380.00,53d35745-5246-4e1a-a27a-d4769f245b50-0000010d
O-tec,Noida,2025-04,journal,26/04/2025,J.P. PROCESSORS PVT. LTD.,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027a5,INK/N/24-25/1476,,Cr,115640.00,53d35745-5246-4e1a-a27a-d4769f245b50-0000010d
O-tec,Noida,2025-04,journal,26/04/2025,J.P. PROCESSORS PVT. LTD.,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027a5,SP/N/24-25/312,,Cr,37829.00,53d35745-5246-4e1a-a27a-d4769f245b50-0000010d
O-tec,Noida,2025-04,journal,26/04/2025,J.P. PROCESSORS PVT. LTD.,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027a5,SP/N/24-25/441,,Cr,2744.00,53d35745-5246-4e1a-a27a-d4769f245b50-0000010d
O-tec,Noida,2025-04,journal,26/04/2025,J.P. PROCESSORS PVT. LTD.,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027a5,TCS/N/24-25/20,,Cr,289.00,53d35745-5246-4e1a-a27a-d4769f245b50-0000010d
O-tec,Noida,2025-04,journal,26/04/2025,J.P. PROCESSORS PVT. LTD.,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027a5,TCS/N/24-25/28,,Cr,638.00,53d35745-5246-4e1a-a27a-d4769f245b50-0000010d
O-tec,Noida,2025-04,journal,26/04/2025,J.P. PROCESSORS PVT. LTD.,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027a5,TCS/N/24-25/42,,Cr,675.00,53d35745-5246-4e1a-a27a-d4769f245b50-0000010d
O-tec,Noida,2025-04,journal,28/04/2025,ORANGE O TEC PVT. LTD.(SURAT BRANCH),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027b3,HEAD/23-24/275,,Dr,67187.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000140
O-tec,Noida,2025-04,journal,28/04/2025,GOPAL HOME FURNISHING,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027b3,INK/N/24-25/1293,,Cr,67187.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000d99
O-tec,Noida,2025-04,journal,28/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027ea,,,Dr,222060.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,28/04/2025,ANAND DYERS,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027ea,INK/N/24-25/1475,,Cr,2360.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000100
O-tec,Noida,2025-04,journal,28/04/2025,ANAND DYERS,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027ea,INK/N/24-25/1576,,Cr,187473.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000100
O-tec,Noida,2025-04,journal,28/04/2025,ANAND DYERS,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027ea,INK/N/24-25/1577,,Cr,31506.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000100
O-tec,Noida,2025-04,journal,28/04/2025,ANAND DYERS,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027ea,TCS/N/24-25/48,,Cr,721.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000100
O-tec,Noida,2025-04,journal,28/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027ec,,,Dr,53100.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,28/04/2025,AMAAYRA DIGITAL PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027ec,INK/N/25-26/138,,Cr,53100.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ff
O-tec,Noida,2025-04,journal,29/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027ee,,,Dr,150450.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,29/04/2025,FLORATEX,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027ee,INK/N/24-25/1373,,Cr,40120.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000109
O-tec,Noida,2025-04,journal,29/04/2025,FLORATEX,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027ee,INK/N/24-25/1424,,Cr,60180.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000109
O-tec,Noida,2025-04,journal,29/04/2025,FLORATEX,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027ee,INK/N/24-25/1493,,Cr,50150.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000109
O-tec,Noida,2025-04,journal,29/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027ef,,,Dr,61950.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,29/04/2025,AMAAYRA DIGITAL PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027ef,INK/N/25-26/166,,Cr,26550.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ff
O-tec,Noida,2025-04,journal,29/04/2025,AMAAYRA DIGITAL PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027ef,INK/N/25-26/168,,Cr,35400.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ff
O-tec,Noida,2025-04,journal,29/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027f0,,,Cr,1727.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,29/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027f1,,,Cr,140800.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,29/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027f2,,,Cr,11000.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,29/04/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000027f3,,,Cr,22391.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-04,journal,29/04/2025,M/S VISTOSO,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000281e,SER/N/25-26/11,BEING TDS 40000 @2%,Cr,800.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000118
O-tec,Noida,2025-04,journal,29/04/2025,ORANGE O TEC PVT. LTD.(SURAT BRANCH),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000285b,HD/HG/23-24/182,,Dr,447338.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000140
O-tec,Noida,2025-04,journal,29/04/2025,APOLLO DIGITEX PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000285b,SP/N/24-25/320,,Cr,37819.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000102
O-tec,Noida,2025-04,journal,29/04/2025,APOLLO DIGITEX PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000285b,HAND/N/24-25/83,,Cr,29000.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000102
O-tec,Noida,2025-04,journal,29/04/2025,APOLLO DIGITEX PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000285b,SP/N/24-25/366,,Cr,51330.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000102
O-tec,Noida,2025-04,journal,29/04/2025,APOLLO DIGITEX PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000285b,HD/HG/24-25/108,,Cr,306800.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000102
O-tec,Noida,2025-04,journal,29/04/2025,APOLLO DIGITEX PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000285b,INK/N/24-25/1374,,Cr,9853.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000102
O-tec,Noida,2025-04,journal,29/04/2025,APOLLO DIGITEX PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000285b,SP/N/24-25/420,,Cr,12536.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000102
O-tec,Noida,2025-04,journal,30/04/2025,BISHEN DYEING PRINTING & WEAVING MILLS,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000049c0,,214400@0.1%_AS PER 26AS,Cr,214.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000105
O-tec,Noida,2025-04,journal,30/04/2025,ORANGE O TEC PVT. LTD.(SURAT BRANCH),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00003c91,,,Dr,300000.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000140
O-tec,Noida,2025-04,journal,30/04/2025,INDIGO APPAREL FABRICATORS,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00003c91,INK/N/25-26/330,,Cr,89473.00,53d35745-5246-4e1a-a27a-d4769f245b50-0000010c
O-tec,Noida,2025-04,journal,30/04/2025,INDIGO APPAREL FABRICATORS,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00003c91,INK/N/25-26/396,,Cr,194700.00,53d35745-5246-4e1a-a27a-d4769f245b50-0000010c
O-tec,Noida,2025-04,journal,30/04/2025,INDIGO APPAREL FABRICATORS,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00003c91,SP/N/25-26/112,,Cr,4906.00,53d35745-5246-4e1a-a27a-d4769f245b50-0000010c
O-tec,Noida,2025-04,journal,30/04/2025,INDIGO APPAREL FABRICATORS,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00003c91,INK/N/25-26/444,,Cr,4868.00,53d35745-5246-4e1a-a27a-d4769f245b50-0000010c
O-tec,Noida,2025-04,journal,30/04/2025,INDIGO APPAREL FABRICATORS,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00003c91,INK/N/25-26/483,,Cr,6053.00,53d35745-5246-4e1a-a27a-d4769f245b50-0000010c
O-tec,Noida,2025-04,journal,30/04/2025,MITTAL INTERNATIONAL,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002908,SER/N/25-26/7,BEING TDS RECEIVABLE 32500 @ 2%,Cr,500.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000115
O-tec,Noida,2025-04,journal,30/04/2025,MITTAL INTERNATIONAL,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002908,SER/N/25-26/8,BEING TDS RECEIVABLE 32500 @ 2%,Cr,150.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000115
O-tec,Noida,2025-04,journal,30/04/2025,ORANGE O TEC PVT. LTD.(SURAT BRANCH),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002a86,HD/HG/24-25/59,,Cr,9000.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000140
O-tec,Noida,2025-05,journal,01/05/2025,M/S COLOUR N STYLE PVT. LTD.,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000281f,SURAT,,Dr,2417.00,53d35745-5246-4e1a-a27a-d4769f245b50-0000041c
O-tec,Noida,2025-05,journal,01/05/2025,ORANGE O TEC PVT. LTD.(SURAT BRANCH),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000281f,HD/HG/24-25/116,,Cr,2417.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000140
O-tec,Noida,2025-05,journal,01/05/2025,ORANGE O TEC PVT. LTD.(SURAT BRANCH),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000028d4,HEAD/23-24/275,,Dr,16000.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000140
O-tec,Noida,2025-05,journal,01/05/2025,M/S. TRYWOLF,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000028d4,INK/N/24-25/1460,,Cr,16000.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000d25
O-tec,Noida,2025-05,journal,02/05/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002822,,,Dr,8850.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-05,journal,02/05/2025,AMAAYRA DIGITAL PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002822,INK/N/25-26/168,,Cr,8850.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ff
O-tec,Noida,2025-05,journal,02/05/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002841,,,Dr,311.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-05,journal,02/05/2025,VAIBHAV ENTERPRISES,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002841,TCS/N/24-25/32,,Cr,311.00,53d35745-5246-4e1a-a27a-d4769f245b50-0000051b
O-tec,Noida,2025-05,journal,02/05/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002842,,,Dr,500000.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-05,journal,02/05/2025,SPECTRUM CREATION PVT. LTD.,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002842,HD/N/25-26/3,,Cr,289100.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000132
O-tec,Noida,2025-05,journal,02/05/2025,SPECTRUM CREATION PVT. LTD.,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002842,INK/N/25-26/92,,Cr,2360.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000132
O-tec,Noida,2025-05,journal,02/05/2025,SPECTRUM CREATION PVT. LTD.,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002842,INK/N/25-26/102,,Cr,208540.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000132
O-tec,Noida,2025-05,journal,03/05/2025,SKYLARK DYEING PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002a03,INK/N/25-26/175,TDS 247800 @0.1%,Cr,248.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000131
O-tec,Noida,2025-05,journal,03/05/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002869,,,Dr,39990.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-05,journal,03/05/2025,AMAAYRA DIGITAL PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002869,INK/N/25-26/171,,Cr,8850.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ff
O-tec,Noida,2025-05,journal,03/05/2025,AMAAYRA DIGITAL PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-00002869,INK/N/25-26/173,,Cr,31140.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ff
O-tec,Noida,2025-05,journal,03/05/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000286a,,,Dr,150000.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-05,journal,03/05/2025,AMAAYRA DIGITAL PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000286a,HD/HG/25-26/5,,Cr,150000.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ff
O-tec,Noida,2025-05,journal,03/05/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000286b,,,Dr,46610.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-05,journal,03/05/2025,AMAAYRA DIGITAL PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000286b,SP/N/25-26/51,,Cr,2230.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ff
O-tec,Noida,2025-05,journal,03/05/2025,AMAAYRA DIGITAL PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000286b,INK/N/25-26/173,,Cr,24025.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ff
O-tec,Noida,2025-05,journal,03/05/2025,AMAAYRA DIGITAL PRIVATE LIMITED,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-0000286b,INK/N/25-26/174,,Cr,20355.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ff
O-tec,Noida,2025-05,journal,03/05/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000028e2,,,Dr,946360.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-05,journal,03/05/2025,CHENAB HOSIERY MILLS,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000028e2,INK/N/25-26/190,,Cr,946360.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000106
O-tec,Noida,2025-05,journal,03/05/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000028e3,,,Dr,190393.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-05,journal,03/05/2025,MITTAL INTERNATIONAL,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000028e3,SP/N/25-26/54,,Cr,190393.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000115
O-tec,Noida,2025-05,journal,03/05/2025,ORANGE O TEC PVT. LTD (DELHI),Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000028e4,,,Dr,118901.00,53d35745-5246-4e1a-a27a-d4769f245b50-000000ce
O-tec,Noida,2025-05,journal,03/05/2025,MITTAL INTERNATIONAL,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000028e4,SER/N/25-26/5,,Cr,17700.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000115
O-tec,Noida,2025-05,journal,03/05/2025,MITTAL INTERNATIONAL,Journal,53d35745-5246-4e1a-a27a-d4769f245b50-000028e4,SER/N/25-26/7,,Cr,29000.00,53d35745-5246-4e1a-a27a-d4769f245b50-00000115
